Time,Tendon Disp.,Motor Curr.,Pos x,Pos y,Pos z,Angle x,Angle y,Angle z
0.1263876,0.01252071,60.36622,157.3784,15.3924,-13.1826,30.20657,5.731,16.356
0.1280031,0.01338597,60.44605,157.3784,15.3924,-13.1826,30.208,5.731,16.356
0.1299248,0.0144152,60.541,157.3784,15.3924,-13.1826,30.208,5.731,16.356
0.1319678,0.01550942,60.64196,157.3784,15.3924,-13.1826,30.21243,5.731,16.356
0.1343892,0.0168063,60.76161,157.3784,15.3924,-13.1826,30.217,5.731,16.35574
0.1359799,0.01765828,60.84021,157.3784,15.3924,-13.1826,30.217,5.731,16.35468
0.1379468,0.01871177,60.93741,157.3784,15.3924,-13.1826,30.21889,5.731,16.354
0.1416593,0.02053617,61.10573,157.3784,15.3924,-13.1826,30.223,5.731,16.354
0.1422749,0.02082462,61.13234,157.3784,15.3924,-13.1826,30.223,5.731,16.354
0.1443763,0.02180927,61.22318,157.3784,15.3924,-13.1826,30.22644,5.731,16.354
0.1459365,0.02254032,61.29063,157.3784,15.3924,-13.1826,30.23034,5.731,16.354
0.1479654,0.023491,61.37834,157.3784,15.3924,-13.1826,30.233,5.731,16.354
0.1499681,0.0244294,61.46492,157.3784,15.3924,-13.1826,30.23595,5.731,16.354
0.1520693,0.02541393,61.55575,157.3784,15.3924,-13.1826,30.23921,5.731,16.35384
0.1541042,0.02636741,61.64372,157.3784,15.3924,-13.1826,30.24531,5.731,16.34909
0.156749,0.02760665,61.75805,157.3784,15.3924,-13.1826,30.248,5.731,16.347
0.1584134,0.02838653,61.83,157.3784,15.3924,-13.1826,30.24872,5.731723,16.347
0.1599822,0.0291216,61.89782,157.3784,15.3924,-13.1826,30.25147,5.734469,16.347
0.1619999,0.03006704,61.98504,157.3784,15.3924,-13.1826,30.255,5.738,16.347
0.1642907,0.03195855,62.15956,157.3784,15.3924,-13.1826,30.26187,5.738,16.347
0.1659982,0.03347701,62.29965,157.3784,15.3924,-13.1826,30.26633,5.738,16.347
0.1680002,0.03525732,62.4639,157.3784,15.3924,-13.1826,30.271,5.738,16.347
0.1700339,0.03706582,62.63075,157.3784,15.3924,-13.1826,30.27507,5.738,16.347
0.1719813,0.03879757,62.79052,157.3784,15.3924,-13.1826,30.27921,5.738,16.347
0.1741173,0.04069702,62.96577,157.3784,15.3924,-13.1826,30.28401,5.738,16.347
0.17626,0.04260241,63.14156,157.3784,15.3924,-13.1826,30.2902,5.738,16.347
0.1779075,0.04406745,63.27672,157.3784,15.3924,-13.1826,30.29569,5.738,16.347
0.1804545,0.04633242,63.48569,157.3784,15.3924,-13.1826,30.30091,5.743727,16.347
0.1819873,0.04769547,63.61145,157.3784,15.3924,-13.1826,30.30644,5.745,16.347
0.1839838,0.0494709,63.77525,157.3784,15.43404,-13.1826,30.3133,5.745,16.347
0.1861794,0.05142336,63.95538,157.3784,15.5194,-13.1826,30.3189,5.745,16.347
0.1886494,0.05373447,64.25291,157.3784,15.5194,-13.1826,30.33125,5.745,16.347
0.1905379,0.05552624,64.50087,157.4272,15.5194,-13.1826,30.33915,5.745,16.347
0.1923468,0.05724245,64.73838,157.4847,15.5194,-13.1826,30.34639,5.745,16.347
0.1940279,0.05883742,64.95911,157.5054,15.5194,-13.1826,30.35448,5.745,16.347
0.1960113,0.06071921,65.21953,157.5054,15.5194,-13.1826,30.36508,5.745,16.347
0.1983848,0.06297107,65.53116,157.5054,15.5194,-13.1826,30.38249,5.745,16.347
0.2000604,0.06456084,65.75117,157.5054,15.5194,-13.1826,30.39283,5.745,16.34514
0.2019765,0.06637884,66.00277,157.5054,15.5194,-13.1826,30.40337,5.745,16.34179
0.20451,0.06878249,66.33541,157.5054,15.5194,-13.1826,30.42158,5.745,16.34
0.2073169,0.07144559,66.70395,157.5054,15.5194,-13.1826,30.44761,5.745,16.33737
0.2083757,0.07245016,66.84298,157.5054,15.5194,-13.1826,30.45855,5.745,16.33525
0.2114704,0.07573539,66.30555,157.5054,15.58215,-13.1826,30.48476,5.749323,16.32968
0.2121272,0.07647934,66.06532,157.5054,15.59883,-13.1826,30.49002,5.750472,16.32853
0.214016,0.07861858,65.37454,157.5054,15.621,-13.1826,30.50987,5.75437,16.327
0.2163687,0.08128332,64.51407,157.5054,15.621,-13.1826,30.53991,5.75986,16.32614
0.2179642,0.08309041,63.93054,157.5054,15.621,-13.1826,30.56119,5.763583,16.32242
0.220171,0.08558988,63.12344,157.5054,15.621,-13.1826,30.58983,5.768732,16.32
0.2224131,0.08812932,62.30342,157.5054,15.621,-13.1826,30.6163,5.773,16.32
0.22404,0.08997206,61.70838,157.5054,15.621,-13.1826,30.62932,5.773,16.32
0.2262948,0.09252581,60.88375,157.5054,15.63347,-13.1826,30.64863,5.773,16.3198
0.2281837,0.09466532,60.19288,157.5054,15.71344,-13.1826,30.67193,5.773,16.31854
0.2300413,0.09761644,60.48861,157.5054,15.748,-13.1826,30.69553,5.773,16.31436
0.2319636,0.1010183,61.19478,157.5054,15.748,-13.1826,30.71988,5.773,16.311
0.2341835,0.1049466,62.01025,157.5054,15.748,-13.1826,30.74751,5.773428,16.31063
0.2363317,0.108748,62.79935,157.5054,15.748,-13.1826,30.77687,5.778441,16.30634
0.2383761,0.1123658,63.55036,157.5054,15.748,-13.1826,30.80618,5.783211,16.305
0.2402802,0.1157351,64.24978,157.5125,15.75512,-13.1826,30.83287,5.78749,16.30451
0.24212,0.1189909,64.92564,157.5592,15.80185,-13.1826,30.85173,5.79071,16.30129
0.2448854,0.1238846,65.9415,157.607,15.8496,-13.1826,30.88221,5.794,16.298
0.2458963,0.1256735,66.31284,157.607,15.8496,-13.1826,30.89502,5.794,16.298
0.2480388,0.1294647,67.09984,157.607,15.8496,-13.1826,30.92319,5.796423,16.298
